scan_date,ticker,grade,pattern,price_at_scan,pivot_price,pct_from_pivot,base_depth_pct,base_duration_days,vol_contraction_ratio,prior_move_pct,prior_move_days,pct_1m,pct_3m,pct_6m,pct_from_52w_high,pct_1d,pct_5d,pct_10d,pct_20d,max_gain_pct,did_break_out
2025-07-15,COIN,C,FlatBase,388.02,400.88,3.21,16.68,13,,147.62,54,48.34,121.69,31.15,3.21,2.62,4.23,-4.27,-16.85,8.19,True
2025-07-15,CVNA,A,HTF,69.682,72.8,4.28,7.45,9,0.605,111.23,60,20.12,64.8,48.86,4.28,1.04,-1.97,-3.42,-0.95,11.99,False
2025-07-15,GEV,C,Pennant,558.3844,559.4022,0.18,13.99,11,,95.06,58,14.7,72.96,31.13,0.18,0.28,-1.86,13.1,17.53,18.8,True
2025-07-15,HOOD,B,Pennant,99.54,101.89,2.31,10.98,9,,186.74,58,29.69,141.72,98.44,2.31,3.73,2.32,3.8,14.62,15.16,True
2025-07-15,PLTR,B,Pennant,148.58,150.62,1.35,14.68,11,0.779,84.19,58,5.07,58.43,93.29,1.35,1.57,0.33,5.16,25.84,25.84,True
2025-07-16,AMD,C,FlatBase,160.08,160.36,0.17,16.75,13,,83.88,55,25.95,87.1,30.1,13.7,0.21,-0.89,12.14,15.2,15.2,True
2025-07-16,COIN,C,FlatBase,398.2,405.88,1.89,17.71,14,,147.62,54,56.86,127.54,34.52,1.89,3.15,-0.1,-5.2,-17.88,5.42,True
2025-07-16,CVNA,A,HTF,70.404,72.8,3.29,7.45,10,0.635,111.23,60,19.74,79.76,44.79,3.29,-1.68,-2.56,-5.24,-0.61,10.84,False
2025-07-16,HOOD,C,Pennant,103.25,104.62,1.31,13.31,10,,186.74,58,37.76,159.1,105.02,1.31,2.13,-1.13,2.76,5.2,11.02,True
2025-07-16,ORCL,A,HTF,239.4108,239.4405,0.01,6.72,9,,93.23,51,16.16,96.88,30.15,0.01,3.09,0.25,3.85,1.19,6.27,True
2025-07-16,PLTR,B,FlatBase,150.91,151.51,0.4,15.18,12,0.778,84.19,58,9.2,66.2,91.07,0.4,2.04,2.47,5.1,22.17,23.9,True
2025-07-17,AMD,C,FlatBase,160.41,161.96,0.96,17.57,14,,83.88,55,26.52,85.96,30.58,10.76,-2.13,1.07,9.91,12.8,14.97,True
2025-07-17,COIN,C,FlatBase,410.75,415.96,1.25,19.7,15,,147.62,54,39.1,116.18,37.84,1.25,2.2,-3.42,-8.03,-20.9,2.2,True
2025-07-17,CVNA,A,HTF,69.22,72.8,4.92,7.45,11,0.654,111.23,60,12.4,63.29,43.93,4.92,0.41,-5.78,12.73,-1.01,12.73,False
